,File_name,Concepts,Questions
0,/content/data/e18993e9d0f9473e943d7817917b6586.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Workbook page ID: e18993e9d0f9473e943d7817917b6586, Title: New Page, Body content: This is a new page with empty contents.",Why is the XML version used in this document 1.0?
1,/content/data/e18993e9d0f9473e943d7817917b6586.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Workbook page ID: e18993e9d0f9473e943d7817917b6586, Title: New Page, Body content: This is a new page with empty contents."," What does the encoding ""UTF-8"" mean in the context of this XML document?"
2,/content/data/e18993e9d0f9473e943d7817917b6586.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Workbook page ID: e18993e9d0f9473e943d7817917b6586, Title: New Page, Body content: This is a new page with empty contents."," When would you use the document type ""Workbook Page MathML 3.8"" in an XML document?"
3,/content/data/e18993e9d0f9473e943d7817917b6586.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Workbook page ID: e18993e9d0f9473e943d7817917b6586, Title: New Page, Body content: This is a new page with empty contents."," How is the workbook page ID ""e18993e9d0f9473e943d7817917b6586"" used in this XML document?"
4,/content/data/e18993e9d0f9473e943d7817917b6586.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Workbook page ID: e18993e9d0f9473e943d7817917b6586, Title: New Page, Body content: This is a new page with empty contents."," What is the significance of the title ""New Page"" in this XML document?"
5,/content/data/e18993e9d0f9473e943d7817917b6586.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Workbook page ID: e18993e9d0f9473e943d7817917b6586, Title: New Page, Body content: This is a new page with empty contents."," Why does the body content state ""This is a new page with empty contents"" in this XML document?"
6,/content/data/e18993e9d0f9473e943d7817917b6586.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Workbook page ID: e18993e9d0f9473e943d7817917b6586, Title: New Page, Body content: This is a new page with empty contents.",?
0,/content/data/ff1bce4b2a9a4cdb9ac20c748fe92cfd.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Workbook page attributes: bib, cmd, m, pref, theme, wb, Workbook page ID: ff1bce4b2a9a4cdb9ac20c748fe92cfd, Page title: New Page, Page content: Empty contents","XML version: 1.0
   - What is the significance of XML version 1.0 in the document?"
1,/content/data/ff1bce4b2a9a4cdb9ac20c748fe92cfd.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Workbook page attributes: bib, cmd, m, pref, theme, wb, Workbook page ID: ff1bce4b2a9a4cdb9ac20c748fe92cfd, Page title: New Page, Page content: Empty contents",". Encoding: UTF-8
   - Why is UTF-8 encoding used in this XML document?"
2,/content/data/ff1bce4b2a9a4cdb9ac20c748fe92cfd.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Workbook page attributes: bib, cmd, m, pref, theme, wb, Workbook page ID: ff1bce4b2a9a4cdb9ac20c748fe92cfd, Page title: New Page, Page content: Empty contents",". Document type: Workbook Page MathML 3.8
   - What does the document type ""Workbook Page MathML 3.8"" mean in this XML content?"
3,/content/data/ff1bce4b2a9a4cdb9ac20c748fe92cfd.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Workbook page attributes: bib, cmd, m, pref, theme, wb, Workbook page ID: ff1bce4b2a9a4cdb9ac20c748fe92cfd, Page title: New Page, Page content: Empty contents",". Workbook page attributes: bib, cmd, m, pref, theme, wb
   - How are the workbook page attributes like bib, cmd, m, pref, theme, wb used in this XML document?"
4,/content/data/ff1bce4b2a9a4cdb9ac20c748fe92cfd.xml," XML version: 1.0, Encoding: UTF-8, Document type: Workbook Page MathML 3.8, Workbook page attributes: bib, cmd, m, pref, theme, wb, Workbook page ID: ff1bce4b2a9a4cdb9ac20c748fe92cfd, Page title: New Page, Page content: Empty contents",". Workbook page ID: ff1bce4b2a9a4cdb9ac20c748fe92cfd
   - What is the purpose of the workbook page ID ""ff1bce4b2a9a4cdb9ac20c748fe92cfd"" in this XML document?"
